session_id,target
174,4.178738037908523e-05
175,5.078860162944187e-06
176,0.05586212326546015
177,0.004466827721412099
178,0.007895912938923007
179,9.734621992515445e-07
180,2.3307578246357996e-07
181,2.0375666412193247e-08
182,1.8180414722716397e-07
183,7.822521005228643e-08
184,6.737282324414279e-07
185,8.027159158549729e-07
186,2.9855157438100596e-06
187,5.130870455525192e-08
188,1.997418266323052e-09
189,3.509684724246376e-07
190,0.010717613398224812
191,2.1061691924750172e-05
192,9.660692552185418e-07
193,0.13200872427739457
194,3.996103847958572e-07
195,4.542417313151245e-10
196,2.7108459203278727e-07
197,4.187639633172591e-06
198,4.733929530134912e-07
199,4.25530965334682e-05
200,6.96056032897316e-08
201,1.8626612072238964e-06
202,0.003770373679162786
203,1.997418266323052e-09
204,5.11138727176901e-07
205,0.0002387725627954597
206,8.86641119080393e-09
207,6.764284190966775e-06
208,3.3141344540596624e-09
209,2.406200302331237e-08
210,2.406825012590685e-05
211,1.7570504253323805e-05
212,2.4048504847724792e-06
213,7.849732774466023e-08
214,0.000352370951318387
215,8.464453031539942e-07
216,3.837582764848479e-06
217,0.001598195544783548
218,0.0011168655870414876
219,4.21057060364675e-09
220,2.4265192282646273e-06
221,1.2411324798830064e-05
222,4.3073990767440995e-07
223,0.00043072847506758885
224,5.456635740563234e-07
225,1.3698692137119797e-06
226,3.0519774917075e-05
227,0.08746909142117384
228,3.8974649566112705e-06
229,3.890304170414598e-07
230,0.00012242852494798507
231,7.961109623569007e-06
232,2.8194290744500194e-09
233,3.8962336816084447e-07
234,3.428701803881172e-06
235,1.0458809976823784e-05
236,1.0126030023048963e-07
237,1.5993041790033694e-05
238,7.207886278606284e-10
239,2.011163184665376e-07
240,6.743743177061329e-07
241,1.7275400288775476e-06
242,2.1041411851876417e-09
243,2.0592537099219606e-08
244,5.625657972936641e-09
245,8.634071685974243e-08
246,2.2126100345072734e-05
247,4.9967217275485016e-05
248,3.9150928626198114e-07
249,3.767924169890975e-08
250,0.0002622282396723088
251,1.1966593062282911e-07
252,3.8148284552876873e-07
253,3.594223714146455e-09
254,1.4937848480307779e-06
255,0.00017178093263704296
256,7.601226091911348e-07
257,5.229987268289683e-10
258,6.209959703929066e-06
259,0.002742947442510862
260,2.3884795843158536e-07
261,2.449709030023796e-05
262,1.0248981866505391e-08
263,6.294303919843596e-08
264,5.410124411091732e-07
265,3.0352492537106365e-12
266,1.4624849695078638e-09
267,4.5935280285426406e-07
268,1.7275400288775476e-06
269,0.002446211816877615
270,3.937887715387299e-06
271,4.4495719955256e-09
272,2.3219637171549393e-08
273,5.79872954126127e-07
274,2.3081720502251514e-05
275,0.010928855543282094
276,6.5545124104941484e-06
277,0.00039359342695430174
278,1.277175334257994e-06
279,4.376069794598972e-08
280,1.9823957001393174e-06
281,0.0009427716873962658
282,1.4621713490860983e-05
283,2.71807206306804e-06
284,0.00042503843827682887
285,7.847112232199352e-08
286,4.4252735164686896e-07
287,1.305235065284764e-08
288,3.16412101857915e-08
289,2.1502147737079864e-07
290,9.804589533654972e-09
291,1.8288999384695695e-07
292,4.655665518573057e-05
293,9.442768628393402e-06
294,1.8721889089628284e-05
295,8.261599591808136e-12
296,2.5940457014701848e-08
297,9.699499314926915e-08
298,2.551018084305285e-07
299,4.052234504174524e-08
300,1.6751226333663952e-10
301,9.804589533654972e-09
302,2.2281236987099115e-06
303,6.535760742700477e-06
304,0.01805030591272525
305,0.0001089621912757174
306,7.534219920726637e-09
307,5.2432468055235726e-08
308,1.5642031120724504e-07
309,6.2600029320504555e-06
310,1.4525539617343727e-08
311,7.0936792261952e-08
312,1.2777360937651788e-05
313,2.1729515951694877e-08
314,6.955891978830496e-08
315,0.041079118492915484
316,8.757298492706861e-06
317,1.1548618658995675e-08
318,3.407079171734133e-08
319,3.99118760014973e-11
320,5.63313300553126e-07
321,9.365852875445747e-05
322,5.342581058688356e-06
323,7.414416589420826e-07
324,4.885643520890375e-07
325,0.0031218594345632125
326,1.3837638685963512e-05
327,6.551934320657305e-07
328,0.0002762976137694541
329,2.273598048672552e-10
330,6.378040007919969e-09
331,0.00014516647411489512
332,6.361980311618966e-08
333,0.009267043819583135
334,2.3680946164121592e-07
335,1.2195116319494376e-06
336,9.346857893272266e-10
337,0.004479415028284002
338,1.2093615682565165e-06
339,0.00010309566551765089
340,6.526291117198749e-06
341,7.523465697706065e-08
342,3.2383181504570574e-05
343,0.00035049663515668365
344,0.00025589817399111417
345,3.151758560513515e-06
346,4.93652015654527e-06
347,0.00014071535313429757
348,5.244233651066239e-08
349,8.617443459551922e-11
350,2.5170161861024154e-06
351,0.0005423776144491599
352,0.0007001866018557185
353,1.1354347054457963e-05
354,3.520356255142853e-05
355,0.05369326885448515
356,3.348921345342898e-08
357,5.094637963894199e-07
358,6.404669159717935e-07
359,4.170995733525778e-06
360,5.786201235589298e-05
361,1.994655934168603e-06
362,8.282037475087294e-08
363,4.750664338307976e-07
364,3.8203925254964946e-08
365,0.00017048279766492872
366,3.7390171333527836e-08
367,2.500861996669039e-08
368,9.78003201953842e-06
369,0.00011927635630654667
370,2.6971106809114784e-06
371,2.963788871905077e-12
372,2.63783785026987e-08
373,9.804589533654972e-09
374,6.170210402737747e-06
375,3.040538820265028e-08
376,5.419801659424847e-07
377,1.3978653017268002e-06
378,0.007833223386646751
379,4.84729937683548e-09
380,6.337179480159416e-07
381,1.9722281233588823e-06
382,9.846279682883656e-06
383,8.870448075826363e-07
384,6.466155384133651e-08
385,0.01991134775443892
386,1.02615635765993e-06
387,3.3487235927280573e-06
388,7.74941942111485e-05
389,3.177928465968446e-08
390,8.856625987431823e-08
391,4.428548241688232e-07
392,0.005392334153287041
393,1.5679602215238244e-14
394,9.804589533654972e-09
395,3.6299432910137387e-09
396,4.030819844079813e-05
397,9.942493115832494e-08
398,5.752281721712742e-06
399,1.0140722743315316e-07
400,2.7589474821103957e-05
401,3.698298882105455e-06
402,3.285554804511489e-06
403,1.0605446296152086e-06
404,2.5446163937140654e-05
405,2.243709298624528e-06
406,6.744771700423307e-06
407,1.3065976234736171e-05
408,3.752337970492121e-08
409,0.01668196937837044
410,7.794902839841663e-05
411,1.0175547757694953e-06
412,3.023037551995282e-07
413,1.6374067113502923e-05
414,6.404669159717935e-07
415,3.5439951702258303e-06
416,2.576071387582905e-09
417,2.983044980923037e-07
418,1.244035002809257e-09
419,2.387620756020849e-06
420,0.00044598504196821783
421,0.0012712364763718005
422,2.963788871905077e-12
423,6.404669159717935e-07
424,1.3292069022722048e-09
425,1.4469053539820624e-07
426,8.999220332840265e-06
427,0.003699564037599284
428,7.600025433689716e-09
429,1.5679246692093646e-06
430,2.273598048672552e-10
431,7.168723716160305e-10
432,4.323084977843903e-05
433,1.557758092793509e-07
434,2.2093274869469736e-09
435,1.986462158061154e-08
436,6.2998306543653726e-06
437,3.1907944084368356e-11
438,1.318708756240961e-06
439,1.087897453387004e-09
440,3.5563490055711544e-05
441,3.0616433448563486e-08
442,6.772754282327026e-06
443,2.0315572977215308e-08
444,2.5924147233761043e-06
445,9.001299323880412e-07
446,1.2351238586040733e-05
447,6.350479789460986e-07
448,4.120311841483554e-05
449,1.2806603910246818e-05
450,1.6528906840936832e-07
451,1.527634272988898e-05
452,6.576885644526052e-05
453,0.008262237577145526
454,6.396431979879075e-07
455,1.8718482515397137e-09
456,3.212021832738912e-06
457,1.2801104262818175e-07
458,0.0004552144933891451
459,2.8557355544660955e-09
460,7.286298464973965e-06
461,4.426190672698182e-07
462,6.904610692189557e-10
463,4.6655295304704943e-08
464,1.1067494709256777e-07
465,7.470899755565032e-05
466,1.267973534790191e-05
467,0.000556405867021706
468,6.116553796225392e-07
469,2.178612092913732e-08
470,9.818356148327547e-08
471,2.7976050969509148e-08
472,8.614045398480379e-10
473,0.0003098179016957886
474,2.553954733343031e-09
475,0.021303962928740455
476,4.7298502475046873e-08
477,3.4177513016585845e-09
478,7.018872294025761e-05
479,2.227095813354887e-05
480,0.00553640280509826
481,0.00010241383926005903
482,6.818540072474696e-09
483,6.39542533589846e-08
484,8.754673788872549e-06
485,1.3069012671890124e-06
486,1.499955428366625e-07
487,1.2730456987917616e-10
488,4.7531881251736435e-11
489,0.006735621722330661
490,0.00012050537583173016
491,0.004394735367151626
492,0.06899125587463037
493,2.122668344035224e-05
494,1.9993536270896333e-06
495,3.612224507594017e-08
496,4.009405355355194e-06
497,2.1358230034607784e-06
498,1.3761416276520765e-05
499,4.8216976445169256e-08
500,0.06320945858975517
501,2.2132578404287473e-06
502,3.5704180404136115e-07
503,1.2210207861064192e-06
504,0.0018423408618247535
505,7.193439736477029e-05
506,1.082101612515354e-11
507,4.3295352346284815e-08
508,0.00013269744184702677
509,0.00023074453388522895
510,9.721983784209162e-10
511,1.3432914039525441e-07
512,9.747833519595744e-07
513,6.404669159717935e-07
514,8.372037968783966e-07
515,2.9254231348677842e-06
516,1.5579631001864967e-05
517,5.331637145486466e-10
518,2.207983735065425e-08
519,3.9485074927217983e-07
520,1.80170726626994e-10
521,3.1566498821430175e-05
522,0.9176364350928349
523,4.958536192824576e-07
524,0.00018611745348734308
525,1.844067473363884e-08
526,1.2710336835579398e-08
527,0.0004844167774515913
528,1.1599428077125216e-08
529,1.7753724039392781e-06
530,7.150461454879505e-09
531,6.198059233916676e-09
532,2.825016763242557e-07
533,1.244035002809257e-09
534,0.2435397382584285
535,8.684788561483245e-07
536,1.3747806121947787e-06
537,0.00013378612620474001
538,4.295413177052723e-06
539,6.019965904011484e-08
540,1.2602766456173035e-08
541,3.620611563851704e-07
542,9.529113700646927e-07
543,2.4021662929169036e-06
544,5.663837505578307e-07
545,1.1543665896633798e-06
546,1.7117692733543354e-10
547,8.491468124068949e-10
548,8.027027821702104e-10
549,0.0011735782204407392
550,3.535520808300008e-05
551,0.00226918089703042
552,4.1228323145134434e-08
553,1.6978895037650245e-06
554,2.862013366505119e-07
555,3.9226905057259994e-07
556,5.449957657465113e-09
557,2.0447380569039606e-08
558,0.0717401654279392
559,3.3840046661662454e-07
560,3.266962600153325e-06
561,7.854139994850745e-06
562,1.392655962190909e-09
563,8.288498296309028e-07
564,1.4161276066744153e-11
565,7.036806860388894e-05
566,9.699327854293913e-07
567,4.480158901636996e-09
568,7.374589338330287e-10
569,2.9747597931659536e-07
570,8.867166647613752e-08
571,1.2931326151167142e-09
572,0.8142032563793455
573,9.804589533654972e-09
574,1.3071628852428815e-07
575,1.244035002809257e-09
576,0.0018304864868293265
577,2.623479302989425e-07
578,1.997418266323052e-09
579,3.9955911418245006e-05
580,1.8397921298948555e-05
581,0.03586736851526006
582,8.279499492407815e-07
583,7.195138449274797e-08
584,0.0001583052091414408
585,1.1525724822767316e-05
586,4.980163974615139e-08
587,0.00108785817795511
588,1.3345510118730013e-05
589,0.0024882974120656134
590,3.752337970492121e-08
591,1.3114639257089004e-07
592,3.752337970492121e-08
593,1.778043694581309e-08
594,5.149854622220805e-08
595,1.0284815080367026e-09
596,0.023412677585525725
597,1.84742362253394e-05
598,1.7275400288775476e-06
599,3.7446277396214666e-07
600,0.00015012216184298355
601,3.662305317596455e-08
602,1.1264700202673503e-06
603,0.00019783996059550586
604,0.00042503843827682887
605,2.6907892589523918e-05
606,1.450019290368815e-06
607,4.0936880835251143e-10
608,0.00032764935918156075
609,0.03986753617233804
610,3.3904382261819174e-09
611,6.426538639772085e-08
612,0.01594304157385845
613,1.997418266323052e-09
614,4.4849010857618724e-10
615,3.066488962863933e-05
616,1.2854581238044353e-06
617,1.3926266952167491e-05
618,9.4193028937982e-10
619,2.7898008282390467e-08
620,6.305780511394248e-06
621,3.914301984678265e-09
622,0.0004474121736959403
623,0.30283305646878167
624,6.404669159717935e-07
625,6.10176166657219e-05
626,2.4081058375819326e-06
627,1.997418266323052e-09
628,5.008645212616999e-09
629,0.3316539602745384
630,1.997418266323052e-09
631,5.231500060739163e-06
632,0.0005013036241531636
633,2.4055035096581743e-06
634,9.159910815572316e-05
635,8.027027821702104e-10
636,5.240406486403865e-13
637,9.068194636609839e-09
638,0.0009166822888723379
639,8.850109221903987e-07
640,2.51185722815319e-08
641,2.934888226907666e-07
642,9.836097367506348e-09
643,3.271298610525112e-05
644,1.4557070843640675e-07
645,5.320348426608917e-05
646,6.322253812304731e-06
647,4.9910440937144424e-08
648,2.7302747421580373e-06
649,1.6154203290033746e-07
650,1.1541531590339157e-06
651,0.00013204261578359574
652,0.26132486754977513
653,1.6685606416533352e-05
654,2.754400256811515e-07
655,5.011483747982405e-08
656,0.0008325880654225748
657,7.555544889019186e-06
658,1.835306779191451e-06
659,3.186926780073346e-06
660,2.015960690979265e-07
661,1.6973631777736125e-07
662,6.404669159717935e-07
663,0.0001231822081456753
664,5.866964852026021e-05
665,6.404669159717935e-07
666,3.7650106210452106e-06
667,9.006657155132905e-10
668,6.85484020127931e-06
669,1.2230097087677145e-07
670,1.997418266323052e-09
671,1.6492698597708843e-05
672,0.855353895140134
673,0.9679009765264379
674,0.0001357468358101071
675,0.0002579922931477172
676,0.000561160429560306
677,2.0075318393281396e-07
678,3.148127807340531e-06
679,2.1215156525523682e-05
680,3.2306253827492485e-07
681,3.8176950703193306e-07
682,9.804589533654972e-09
683,2.1450038314224426e-07
684,2.412761690254893e-06
685,2.273598048672552e-10
686,3.88024607289769e-07
687,6.606759727896923e-07
688,0.0027567083614098227
689,1.7538517232919773e-07
690,2.0513298418666598e-07
691,0.00029406322119892973
692,6.737282324414279e-07
693,1.800190593492695e-08
694,2.199466500456198e-06
695,6.522201554523025e-10
696,2.1316062089926084e-06
697,7.126528606936802e-09
698,0.0011063300026748438
699,5.3116824660255984e-08
700,3.732263195391831e-08
701,0.009468995644362543
702,9.244138876583271e-06
703,6.623286230817066e-08
704,0.0008609589140803589
705,1.0847607651656157e-05
706,5.60566608613274e-09
707,1.1445062060426344e-09
708,4.6113489224991036e-07
709,0.025018809113184527
710,6.9813397889262385e-06
711,1.328334599702617e-06
712,1.30427943122659e-06
713,1.550047655704235e-07
714,1.7084349727127447e-05
715,5.822176138137484e-09
716,2.6176937502803806e-07
717,2.3933199268021324e-07
718,3.2674876612205755e-06
719,1.3066427309308899e-11
720,8.22821862709679e-08
721,1.217873807763162e-05
722,1.2138832384696392e-11
723,2.0743835403600567e-07
724,1.977102808899157e-08
725,1.997418266323052e-09
726,2.39526045683642e-07
727,0.00018762109192346947
728,4.139231381016712e-06
729,0.008361077006421778
730,1.6554369415575522e-06
731,3.579821690795665e-09
732,8.912745582217916e-07
733,6.158702792667788e-10
734,1.0263063519069085e-05
735,0.12659879409759062
736,1.0234099163016183e-07
737,7.979675431775803e-09
738,6.651925405193931e-06
739,0.00010645347037939846
740,3.014159626124251e-09
741,9.989177113794806e-12
742,9.665829679039472e-08
743,0.3813707373327912
744,9.940552389711106e-08
745,1.8708121798855448e-06
746,1.0381400860234074e-07
747,0.00027935150692719727
748,1.0924918129882618e-07
749,6.227613269639285e-06
750,1.1687867424531744e-11
751,1.7257180638349448e-06
752,4.3953289710755186e-09
753,2.9033916395298772e-08
754,1.6596543789779324e-07
755,1.1777545321041073e-06
756,5.4844439319943e-07
757,7.091629541366515e-07
758,8.19155515846729e-07
759,7.656939654479222e-07
760,5.344478736779564e-09
761,0.00010519876468099632
762,3.9880465645747064e-07
763,1.060226299355117e-07
764,0.0002802871261704939
765,0.002190229815312155
766,2.8363633587028108e-08
767,3.7220449053965053e-06
768,1.6994247901072986e-07
769,1.9218304708269822e-07
770,0.002434967182595885
771,6.860338418169787e-06
772,8.620742548864926e-06
773,1.2138832384696392e-11
774,0.00044708889732254965
775,2.191689539438076e-09
776,0.02241447781136514
777,0.00016770073561894782
778,0.00516031238517943
779,4.963740016980926e-08
780,3.0778582808421384e-06
781,2.5445326186535208e-05
782,0.0009415263518474352
783,7.632192165727523e-06
784,9.66046885768555e-09
785,2.66583683523812e-10
786,1.1445171069956948e-05
787,2.0479861061665594e-08
788,3.3242689109486154e-08
789,2.9502760569768953e-06
790,9.096558046315989e-08
791,1.1394798908727084e-05
792,1.3066427309308899e-11
793,9.300800010192013e-07
794,0.0008129039589317734
795,6.103215672827204e-06
796,4.495339930355572e-08
797,1.9160313126032742e-11
798,3.752337970492121e-08
799,9.499949348674535e-07
800,0.006083154420741084
801,0.0003948281547663311
802,0.0032177213132775838
803,2.697446847467013e-10
804,1.194912174008413e-08
805,2.4403345279565138e-08
806,7.013648805824475e-07
807,1.3486481774105937e-08
808,1.5356385102888713e-07
809,3.109278357505447e-05
810,3.161677178429809e-07
811,7.676435992113308e-05
812,0.05704746195106632
813,0.000539566776758057
814,8.739886556874455e-06
815,0.0012277434074696285
816,6.901328699546933e-09
817,1.0655600071101627e-06
818,1.053731873360742e-05
819,6.795451881386922e-05
820,4.0697368101802376e-05
821,1.3238879831091847e-07
822,6.862563801514873e-07
823,6.091420337825653e-06
824,1.1774386328989689e-08
825,2.9747597931659536e-07
826,3.7706901058641884e-08
827,2.549641460271266e-07
828,1.7087277094233586e-05
829,0.00011029435517370075
830,3.580952918736392e-11
831,0.0024939133726540343
832,2.312454050797805e-07
833,7.340048490068797e-07
834,2.738599068952235e-09
835,8.414616882601494e-08
836,0.020020545977252925
837,7.564100743517671e-06
838,2.6267749098083003e-05
839,1.3542786051707199e-07
840,1.6712687577975315e-08
841,2.7627668390429367e-05
842,3.44244597966157e-06
843,0.00010155759288007254
844,0.00012909206321406514
845,4.0517624731673434e-07
846,9.804589533654972e-09
847,0.0003360991876500758
848,3.2308505505226625e-08
849,3.946403926635444e-06
850,6.630905543619224e-08
851,1.997418266323052e-09
852,2.7591468887192856e-08
853,2.1119707134938697e-08
854,3.0965633798512254e-09
855,3.9459689498043747e-10
856,8.163930946511335e-10
857,2.273598048672552e-10
858,6.470118348754855e-09
859,2.318500952341994e-08
860,2.111959246947162e-06
861,1.1678059175976059e-11
862,6.417647879608892e-06
863,5.424208349644618e-06
864,2.200581881902705e-08
865,1.1965888034569833e-07
866,7.410515137772197e-09
867,1.6964794417466031e-09
868,1.2841589565891062e-08
869,9.804589533654972e-09
870,5.60373340658e-07
871,4.795265313368719e-09
872,1.4264806216889585e-05
873,8.788781777200303e-09
874,7.806491504104491e-11
875,0.0214827551812761
876,3.3474119803042695e-11
877,1.113189203663709e-07
878,2.3968717525562142e-06
879,5.8471528499574484e-08
880,1.89771647339414e-08
881,4.24754649895403e-11
882,5.859716591892896e-07
883,0.0019319440778156317
884,0.13154041730590932
885,1.7027120908180337e-05
886,1.5141160238811572e-05
887,1.318770192465157e-06
888,3.6346852946954566e-08
889,1.6429665202295598e-06
890,1.997418266323052e-09
891,4.6895001244943126e-12
892,3.06719357985893e-06
893,2.273598048672552e-10
894,2.6707059673595753e-05
895,1.5503943878860908e-07
896,1.9583508035098093e-06
897,0.004820796480795158
898,0.00012588731294957712
899,2.4070923040143083e-05
900,6.593561188073287e-05
901,5.917154688948737e-07
902,2.2447147344191712e-05
903,4.840750830385024e-07
904,4.259746857750891e-05
905,2.1683796441494624e-08
906,1.735454361538834e-06
907,1.4689766662991189e-05
908,7.668231865823275e-07
909,1.1140286040344161e-07
910,0.008623373481145927
911,7.40814871851572e-07
912,1.0006634370980655e-06
913,2.929436567550391e-09
914,5.7740823597983576e-08
915,8.14678323131318e-05
916,2.1485875033641914e-07
917,1.6079806376848297e-05
918,1.1264015536627899e-07
919,6.404669159717935e-07
920,4.973681160417117e-07
921,0.000196933652706517
922,5.713760506616407e-10
923,0.011538967125258603
924,1.997418266323052e-09
925,9.472527549274729e-07
926,1.997418266323052e-09
927,6.436493818761589e-08
928,3.6963143040519655e-08
929,2.8101124984059733e-07
930,0.7476543409860982
931,0.0009718801810703994
932,4.39515838584494e-07
933,2.011163184665376e-07
934,7.157637793154736e-07
935,2.1448259840682908e-08
936,1.53341295046572e-06
937,9.940552389711106e-08
938,3.1603511105395453e-07
939,4.95952603829992e-07
940,0.009280985850346483
941,6.6981563762648365e-09
942,3.394549210342227e-06
943,3.964991319241491e-05
944,1.4193786026137125e-10
945,4.519300514958541e-07
946,1.1240902081770729e-06
947,4.566337343800838e-08
948,1.102775531200552e-08
949,8.666039468527864e-09
950,1.0403280565093928e-06
951,1.1250755155960857e-06
952,7.715790190891155e-07
953,3.933361711373033e-06
954,4.808483353425201e-07
955,0.10215047658008224
956,1.997418266323052e-09
957,1.997418266323052e-09
958,2.2056711723829664e-06
959,0.00018029779208516522
960,1.997418266323052e-09
961,9.804589533654972e-09
962,1.9995295038696866e-11
963,5.0961835586989905e-06
964,1.8639525765056104e-05
965,0.0001512779079433461
966,0.0006202752002074203
967,5.0141718251041007e-05
968,2.3313960713586406e-06
969,4.0632970300578356e-06
970,2.855660918544775e-05
971,4.813903602632865e-06
972,2.144449595179927e-09
973,1.312084114888466e-08
974,9.091831252198703e-14
975,2.5045072363432976e-08
976,1.997001598782782e-08
977,4.6271318549427835e-07
978,9.625470380379221e-08
979,0.00022893307953869495
980,7.394521996436588e-07
981,8.047005323757798e-09
982,3.133728664428687e-06
983,4.502912270427106e-06
984,4.211572468885844e-11
985,6.306417455881287e-06
986,8.827979565456656e-09
987,2.5027152482381525e-05
988,3.194358194722064e-06
989,3.261387745979376e-07
990,4.3513871855924416e-07
991,2.3081770985445643e-05
992,2.8599211256167774e-06
993,5.264191224930278e-06
994,4.177305578338928e-09
995,1.6506731938413773e-10
996,4.52228995537355e-09
997,9.875436665788588e-07
998,2.259191432846599e-06
999,1.4445093403320975e-05
1000,8.739388378615538e-09
1001,2.90940212663797e-10
1002,1.7311627603677064e-05
1003,0.0022919210849876148
1004,9.46485802356815e-07
1005,3.6892759432044617e-09
1006,2.155466824348441e-06
1007,1.2791832495659775e-06
1008,0.1905494889659815
1009,0.00040350792364425645
1010,3.306397275065688e-10
1011,6.303570715987202e-07
1012,1.7991775895096802e-06
1013,1.1704916148322477e-05
1014,6.600152630113798e-07
1015,7.187627308280296e-07
1016,2.5088599660081388e-06
1017,6.5466195623194896e-06
1018,3.005809533004548e-07
1019,5.022906997053846e-07
1020,0.00155991592408202
1021,3.9076701413347685e-06
1022,0.0001605747339071355
1023,7.66978310417862e-08
1024,1.8932234048126275e-07
1025,3.1937061019497573e-06
1026,4.410668072245263e-12
1027,1.1400938945524174e-11
1028,2.6009844333732276e-06
1029,1.8464731903438536e-08
1030,8.666192295338337e-06
1031,6.132053194410172e-08
1032,9.54712058212073e-07
1033,1.7906546970181744e-07
1034,2.2352806947413403e-09
1035,6.151563574907193e-08
1036,0.11014021550811967
1037,3.12144567105128e-07
1038,0.019242081165808365
1039,1.3582919864072945e-08
1040,0.0001250123695367144
1041,8.342775800735815e-07
1042,0.018064484290365584
1043,1.6257461850512824e-06
1044,1.112068723062928e-07
1045,1.3626591806578315e-06
1046,2.5714224540464528e-05
1047,3.0369065850943664e-09
1048,8.312592560362127e-07
1049,1.189173465672632e-10
1050,2.0191336873090886e-07
1051,0.021679610651522477
1052,5.514686487441856e-08
1053,1.7379322031991995e-07
1054,0.00020171593345132732
1055,0.7751495482045965
1056,2.770028973211528e-10
1057,2.1425576818549022e-07
1058,7.449747923085069e-09
1059,8.302495771529052e-06
1060,8.139109423885379e-08
1061,0.0050606519217142884
1062,4.0129349777316614e-08
1063,1.3984003602711383e-06
1064,1.4715369526988183e-06
1065,7.538497016915054e-10
