Id,SalePrice
1968,437551.20404663426
1969,397694.2782649825
1970,425819.6103802017
1971,483190.6849941605
1972,383502.47653543117
1973,251938.6222656146
1974,322196.8392867008
1975,529783.6835951249
1976,268427.26365860197
1977,365031.020697511
1978,366717.7583353394
1979,337190.1212764152
1980,193208.89864901523
1981,347063.26848886174
1982,225527.24520961216
1983,208730.81839843624
1984,166760.16058374164
1985,219997.92045261548
1986,218506.8466973166
1987,171750.23020585897
1988,174113.9310554311
1989,192317.4738251051
1990,212182.33086707842
1991,241216.39104720324
1992,219579.05804668152
1993,170928.45421619798
1994,235997.62181857764
1995,187071.2568508883
1996,240807.19728555583
1997,321485.7236386604
1998,343768.8854979498
1999,250698.76522582266
2000,306268.0733262586
2001,253127.48107995588
2002,240645.48943858402
2003,265741.63931437524
2004,264957.78303211095
2005,225820.29040850105
2006,233346.74966809497
2007,257479.50648519548
2008,216740.49627800588
2009,187502.8908506531
2010,197068.1404560475
2011,133093.76906703375
2012,175135.00478701503
2013,180966.45176588127
2014,182700.88300240538
2015,203522.39144266117
2016,187194.47329193685
2017,201110.7862180347
2018,125563.09214796903
2019,133737.91370066738
2020,109019.56223741137
2021,103450.40189918387
2022,175486.59148920394
2023,140316.04075315216
2024,252371.51896016707
2025,350551.2559849687
2026,171384.1332098439
2027,151388.63702866965
2028,153975.52798716474
2029,168374.74636749475
2030,287337.1459890789
2031,255509.4215471851
2032,273852.4228360585
2033,281699.55585161666
2034,167780.2420081276
2035,217312.1896711727
2036,194601.86651590664
2037,201043.5583630053
2038,320077.9092858543
2039,223074.9599680006
2040,347263.1061584635
2041,294110.39048378094
2042,206066.2805949574
2043,167691.58861806613
2044,173964.94464938328
2045,200332.94145661642
2046,138603.99766960365
2047,140089.06907294283
2048,138639.63450644526
2049,138458.6983122502
2050,177022.58294354158
2051,107776.75480007534
2052,127287.45326001121
2053,151793.97261375014
2054,81305.75027701995
2055,154977.1250019737
2056,142764.4379167163
2057,115830.40766528707
2058,214009.78591199813
2059,128046.19083088207
2060,172483.4277702874
2061,170216.88789944924
2062,129890.6859982738
2063,115200.71151662922
2064,138097.16723419714
2065,120498.4522095978
2066,161344.0505156466
2067,116246.39109217277
2068,119526.93322307614
2069,84081.6373064711
2070,110102.7383808382
2071,98504.4492660613
2072,123231.6972630954
2073,146519.73573037947
2074,188992.4746165843
2075,147934.6575726766
2076,120458.73214683027
2077,150591.81498244323
2078,126683.81037604358
2079,133273.0096101005
2080,109630.64749635686
2081,120758.88597849754
2082,120105.93561027224
2083,144210.90385084797
2084,105522.79814519976
2085,114605.46444184682
2086,135425.6132116415
2087,119092.05202941719
2088,98988.18563034503
2089,73980.90588213947
2090,129254.82710810378
2091,115174.52442157773
2092,124641.11526596436
2093,122246.51932288418
2094,123206.31746478277
2095,147155.72877860625
2096,78911.81474840331
2097,95429.85537549389
2098,147354.54014242056
2099,55722.698201826075
2100,87291.2313133747
2101,113385.75054621996
2102,119234.14794105658
2103,99014.42867254006
2104,142467.43990995348
2105,126811.1012744228
2106,70239.42539003085
2107,185363.99070267478
2108,113134.57224387872
2109,110592.142906532
2110,138959.75469928054
2111,156538.3250671926
2112,139631.61721936072
2113,124000.96083008134
2114,112058.97311929724
2115,167976.10232604446
2116,124227.36496292002
2117,145984.87088325626
2118,123218.90154276877
2119,116233.43771243018
2120,111821.42861567013
2121,100944.08392528577
2122,105165.92776259246
2123,87214.63334682342
2124,178654.06842569538
2125,123622.25738148968
2126,150418.79480281525
2127,151228.55134704616
2128,128617.30003635565
2129,96582.93228416103
2130,140926.99388718134
2131,138919.9590224175
2132,119437.81023919975
2133,129508.61206672445
2134,114915.72268178833
2135,95672.62926722507
2136,68594.10718754551
2137,106760.28197516926
2138,142039.8444096195
2139,153221.88522880166
2140,146310.74624355274
2141,147727.24823496095
2142,128029.19439156918
2143,139537.9267248331
2144,123408.86920676651
2145,137745.67356346585
2146,159696.04743464288
2147,155325.344200673
2148,129543.03403434117
2149,156463.0754643421
2150,215705.25056149752
2151,115445.00863142428
2152,170493.036678123
2153,165789.92904641855
2154,106862.87506961673
2155,134915.56294378923
2156,279054.2302772658
2157,234741.72859818206
2158,228877.55068097392
2159,207641.56910006586
2160,174204.27145633128
2161,241691.100901016
2162,350407.6894177294
2163,345541.28941672266
2164,247213.5530198746
2165,186017.70600261155
2166,154553.71510224603
2167,218467.20424819016
2168,199905.46929142385
2169,197261.26290760876
2170,217802.14883527625
2171,154671.57454470644
2172,137023.362777177
2173,166736.44775839246
2174,232303.76422095607
2175,284772.42687509395
2176,310951.44371762435
2177,230890.42493914498
2178,206999.87230189412
2179,139730.0875286812
2180,218242.3354718802
2181,188345.59108900127
2182,219559.97477115603
2183,190406.9623648228
2184,126043.22891422515
2185,127201.73781155277
2186,153026.1196434495
2187,152353.86991556562
2188,158136.00332330551
2189,237053.34486719908
2190,85262.0908846793
2191,83586.51761512831
2192,90204.54048815517
2193,106822.59766644714
2194,106539.02388944144
2195,111062.77099133805
2196,102306.69785918709
2197,121402.5675071512
2198,156502.34528391028
2199,171711.03910208025
2200,145726.4867232399
2201,139467.19965993214
2202,200703.10980459806
2203,142429.54548333082
2204,187289.67821708103
2205,111555.80683865253
2206,135072.31584194733
2207,214609.2978415159
2208,253507.55897795665
2209,225874.61288563482
2210,116485.70715999012
2211,114867.92587668661
2212,117193.5053113723
2213,99653.01845646516
2214,131631.08548076602
2215,101636.08304572637
2216,146822.15313436178
2217,59006.36820764064
2218,70603.62964207058
2219,66385.15562157604
2220,60990.187501342254
2221,345399.22456238815
2222,265220.0371366038
2223,307585.4963346884
2224,206704.37609505825
2225,120122.12998705663
2226,185975.40071149907
2227,200708.0458127709
2228,261419.9272706628
2229,247208.25658209465
2230,150003.42642361487
2231,225354.0109901076
2232,167807.5928036503
2233,170954.5042790671
2234,244494.63368859794
2235,217712.6076763723
2236,275668.0877083499
2237,347821.1918630148
2238,204013.3862237342
2239,111357.85298611708
2240,160705.35811984006
2241,158828.7249759856
2242,126730.10033075226
2243,121309.45150273602
2244,99858.72445661308
2245,97520.23060648999
2246,139558.48912464824
2247,115594.20174801021
2248,121366.72479334669
2249,122779.81992949055
2250,136734.0102552674
2251,124704.54762027497
2252,175121.59184132738
2253,151444.2362279947
2254,173290.19721485247
2255,194040.5041393124
2256,182058.00669430968
2257,208413.98937530507
2258,164044.84181639954
2259,170952.99344637248
2260,150494.7964589055
2261,168673.9725880628
2262,199946.1099355116
2263,374831.13274632825
2264,462380.7457121601
2265,188134.78567243315
2266,285170.53726930986
2267,371681.82253619935
2268,412535.5653510423
2269,139327.06850849054
2270,184492.12767160984
2271,220152.20975363613
2272,200028.0119967948
2273,162439.83351509366
2274,175733.61990695732
2275,165200.6790671093
2276,189473.09380025885
2277,178316.63269277802
2278,146611.50769382168
2279,126623.29608769185
2280,119058.09116146437
2281,165333.48966571427
2282,186305.95037294584
2283,103497.36005698027
2284,112250.02296754064
2285,146239.1871475434
2286,121634.2520931754
2287,346956.0635456317
2288,265060.9939889002
2289,383975.73621721956
2290,440639.80535743805
2291,320438.7557657643
2292,442204.8863017301
2293,454027.407348311
2294,399242.5035910023
2295,439100.78720996925
2296,288073.7566588083
2297,297156.5345368673
2298,302984.07942765625
2299,380006.7008822533
2300,321904.04307267035
2301,273469.5320827659
2302,238309.51332335448
2303,235765.8109490213
2304,233533.0611901956
2305,180721.2188939226
2306,179570.4253678614
2307,185440.0290893833
2308,213181.48543517504
2309,278878.33219303505
2310,212572.86022136506
2311,195254.6169543563
2312,178691.0145691086
2313,174303.86077223302
2314,167649.49660575038
2315,175870.53689703782
2316,187100.58905987782
2317,186708.8941687157
2318,177318.44081335986
2319,175247.1900836957
2320,196775.61374395585
2321,241370.6070097638
2322,170406.35969907255
2323,184620.74562508776
2324,171639.2048138979
2325,210892.99167825366
2326,171708.11920411597
2327,206144.53781538075
2328,228630.3363662978
2329,185375.83361587836
2330,176245.62764458434
2331,374618.1312572671
2332,397169.46477288275
2333,325569.38750095846
2334,246156.68518261117
2335,260596.99937572124
2336,331526.44587075966
2337,211674.49171945444
2338,266098.0027830676
2339,216803.33776785055
2340,388743.9834161681
2341,223018.37978204526
2342,236319.2410173733
2343,220161.5560786366
2344,225302.21562602773
2345,230512.26476053524
2346,216604.26731475658
2347,200550.74021365924
2348,242324.87477062686
2349,180105.64014527175
2350,282077.6392000708
2351,249369.61774027484
2352,252189.86904288878
2353,240638.93687824535
2354,135512.81430915615
2355,148966.0573537901
2356,155353.95145282598
2357,192401.24395747593
2358,198440.26844474766
2359,131759.42759510304
2360,111416.92833651364
2361,148054.07290886107
2362,271471.58199643577
2363,137705.29963410407
2364,164632.50312113576
2365,220456.83929934722
2366,180667.18477026196
2367,215593.60685785633
2368,218740.87897267457
2369,213831.1839458163
2370,165586.13864760517
2371,171590.05790056157
2372,190190.77639840398
2373,275020.879178448
2374,313497.86954905634
2375,248666.724390323
2376,271015.8916386706
2377,356592.3727888495
2378,144194.88660365387
2379,206901.83749687014
2380,150943.35204935516
2381,165612.09165413922
2382,197125.78660457005
2383,201911.8348322129
2384,233671.91148435816
2385,161155.79851221794
2386,138957.41309005988
2387,137608.47221621487
2388,101062.79646575704
2389,124277.0574302316
2390,139193.74618585024
2391,142677.3617190204
2392,111838.72364458846
2393,172180.40909318815
2394,145675.54832961742
2395,206801.93138030457
2396,150530.48143810386
2397,212333.20035015422
2398,139144.64569478412
2399,62047.210811564975
2400,66178.2644294714
2401,112290.0893391013
2402,132084.5555624435
2403,128147.78466161981
2404,153534.5969616695
2405,159985.73419097444
2406,146117.56873593907
2407,121601.10937142672
2408,141397.50897006458
2409,119955.94586218108
2410,167114.8759760324
2411,112972.47140712495
2412,154558.4486915208
2413,127276.23360176597
2414,145012.051368333
2415,129193.97903853114
2416,129414.01570836775
2417,134371.60730346665
2418,128346.326327652
2419,120888.97111304598
2420,123559.38478312313
2421,147816.10867264465
2422,110554.31413640128
2423,117540.68463412492
2424,149075.71612791365
2425,204417.23761795094
2426,130711.73855892294
2427,132815.12773763709
2428,179990.56268094905
2429,111721.62229143603
2430,132356.1686883285
2431,114940.05514783807
2432,146409.8463953831
2433,143733.23360075353
2434,135940.76641017568
2435,155091.73421690773
2436,109411.08905424799
2437,105178.18368539329
2438,127053.4317559448
2439,107861.08708728534
2440,120962.40937186408
2441,102642.0740388296
2442,97683.07256859107
2443,127984.53420364688
2444,127478.28787269953
2445,82267.39900108887
2446,124886.50839232665
2447,182176.0470021679
2448,135171.37483487016
2449,110207.34670379621
2450,146176.67941257582
2451,131621.04698976068
2452,181793.26942995974
2453,86011.13694271287
2454,126575.93581398221
2455,120949.72875917485
2456,136563.59113367248
2457,125779.16668010935
2458,125025.84111713903
2459,113747.0100622246
2460,138026.38749344027
2461,121064.01884064247
2462,135976.29030096915
2463,124959.8636961061
2464,164274.33518207597
2465,140815.62328195525
2466,113489.61602684668
2467,134904.53596980416
2468,78005.42431279233
2469,79184.47182589538
2470,213615.50577023736
2471,220688.55913712006
2472,170382.56421113206
2473,118702.50304485256
2474,84105.63472562944
2475,220095.859904866
2476,113753.37321130176
2477,133106.83544809255
2478,151846.0544536718
2479,108958.67237667035
2480,155964.81289539774
2481,127710.40378975985
2482,127342.43981213034
2483,113225.03479674214
2484,121462.11153318397
2485,121294.05713128208
2486,152108.909482377
2487,184254.76914248845
2488,164138.53184035185
2489,156324.6331263449
2490,147407.7139287669
2491,86178.55549641477
2492,179630.2851511904
2493,158331.79908930216
2494,159258.5883868107
2495,90485.45315502676
2496,248440.93359702002
2497,157999.2041297447
2498,104511.92089984505
2499,90750.62134397375
2500,129099.3173531694
2501,138176.5513808734
2502,152695.8425220718
2503,102452.43173842294
2504,167393.1399469542
2505,220914.25761495103
2506,252745.87795101706
2507,283195.6292369083
2508,256915.72974181492
2509,212116.91873709785
2510,216014.1519086003
2511,175727.69117826896
2512,202426.4315565643
2513,218337.47593888256
2514,286345.94804665213
2515,149344.7036284268
2516,169671.0541263242
2517,139143.80970058014
2518,155321.99835954915
2519,224603.60361192707
2520,210418.46477060884
2521,188769.61765949827
2522,226628.87992958265
2523,131504.01826693636
2524,138320.31607486954
2525,156061.54090804944
2526,135721.69118007162
2527,119804.77450487843
2528,130174.27717558938
2529,132921.6452765223
2530,124111.21831349516
2531,251706.07636914696
2532,228390.95020017237
2533,194977.35975768667
2534,234563.7722231858
2535,323644.2715605757
2536,232033.1695974528
2537,234627.54690019955
2538,182087.39013021946
2539,188528.44449083557
2540,177720.44117204542
2541,183460.2821461631
2542,163919.7878063108
2543,130273.38412546144
2544,129932.54801656703
2545,137610.86762912586
2546,127070.12115031184
2547,144766.01729681683
2548,149624.38129748497
2549,158671.24707232259
2550,251551.70452276903
2551,140044.20446141137
2552,126098.8366406546
2553,82251.59795409614
2554,97579.00037537329
2555,119059.23604426076
2556,95482.7691747459
2557,115055.97425612927
2558,155329.44562179453
2559,130195.76762960196
2560,139631.0879723947
2561,134661.8731984333
2562,128330.80879654322
2563,141703.11616408196
2564,202196.1994052722
2565,130985.89614150535
2566,161063.29738628087
2567,134695.3228465788
2568,204318.2289998624
2569,195542.05188709105
2570,116600.31289880243
2571,174492.74071969633
2572,156778.53521163686
2573,219431.03846292588
2574,246310.36282865488
2575,129889.83425676296
2576,118968.14478175511
2577,160457.5640767584
2578,80069.25758251117
2579,46162.85112608416
2580,109048.15939521024
2581,107405.05328063946
2582,112075.56307830491
2583,275736.0134418297
2584,169309.32225983834
2585,183775.98591618787
2586,213012.85593968898
2587,193320.8435279925
2588,149092.16918753381
2589,154466.5183687755
2590,212352.31222790616
2591,215859.2132228164
2592,219175.03753360698
2593,261475.11381915986
2594,171711.61727735825
2595,202873.52510927134
2596,315087.8269555897
2597,183582.922767722
2598,282796.9627762238
2599,314820.3807115512
2600,176850.5282373873
2601,154727.76174223892
2602,79906.38891247365
2603,88687.90142410558
2604,92994.05059438747
2605,76346.71335362246
2606,149997.38947761475
2607,184742.07227439128
2608,213580.31745239743
2609,158306.82593835017
2610,110756.01168200329
2611,116502.26290262264
2612,156490.32431801438
2613,134193.59420001306
2614,126668.58502949306
2615,154238.2487799232
2616,149622.42997420274
2617,183502.04348985202
2618,207379.84176200556
2619,182879.60179754128
2620,184230.9086412562
2621,175257.1858638539
2622,179169.0354792703
2623,244285.36031773526
2624,295204.1935020216
2625,293226.843738114
2626,172481.08299736233
2627,155841.33895625535
2628,469393.2460391031
2629,530780.897796209
2630,354019.12537736504
2631,477932.7173111975
2632,432466.23801648733
2633,301292.7657018595
2634,408444.8491672146
2635,159872.7844800993
2636,184811.3922009361
2637,181074.4908855345
2638,246868.51091402984
2639,192020.90156637755
2640,155004.5082329517
2641,107320.60153344131
2642,190034.54731895315
2643,101728.28238485535
2644,130186.07306575953
2645,106288.67820324565
2646,93080.78342209857
2647,103826.98721137535
2648,144612.4473183109
2649,146415.39648580283
2650,141749.97915528007
2651,140523.1823719396
2652,424180.0656843381
2653,246296.281775735
2654,246066.87897980097
2655,390867.1267022441
2656,318645.858581894
2657,356766.0216308172
2658,289610.990230175
2659,294323.2541214622
2660,350940.6022077608
2661,345133.6492485384
2662,348697.4502574329
2663,279068.6599071865
2664,278685.80099731416
2665,319617.83326055843
2666,293604.830592184
2667,165720.68888254874
2668,179230.0528876164
2669,177439.82874757194
2670,277366.62676374963
2671,182332.6514678552
2672,196912.32181969789
2673,208205.12503466764
2674,204700.21665993187
2675,164397.21141616322
2676,190105.10895782316
2677,201308.7217692487
2678,265490.39477391343
2679,265401.96625701897
2680,276752.3392921137
2681,408333.66814826743
2682,322667.54919469275
2683,511275.154574089
2684,305881.6996635491
2685,341035.6067454793
2686,247419.34266159747
2687,334474.9276514036
2688,216418.72436671914
2689,201632.1323482075
2690,465468.473660497
2691,185109.8824485217
2692,135638.28406640864
2693,194362.89294980557
2694,134422.61246731188
2695,194914.50049150368
2696,186699.52141096417
2697,184262.65144590999
2698,195000.0212323921
2699,166822.02253995067
2700,154041.594762486
2701,155504.49064225334
2702,109347.80429599062
2703,127759.23396102584
2704,143653.0355853673
2705,115634.54977604489
2706,116679.54070381381
2707,123357.3691968474
2708,135183.49171221792
2709,109275.46382450334
2710,125647.361200543
2711,292440.94665667793
2712,402945.11426732724
2713,171113.09738653887
2714,149726.3565423789
2715,166324.03092049234
2716,148509.53950605146
2717,176784.05759287003
2718,226603.5187060085
2719,153856.31740269804
2720,166306.4031077565
2721,132922.81254783552
2722,161949.9038521205
2723,148267.50870961952
2724,124284.9552259921
2725,134971.05040400825
2726,143652.02343505976
2727,184923.93757692305
2728,169815.37519445847
2729,148579.90652839304
2730,141485.68669420594
2731,130030.24702326095
2732,134700.17919929465
2733,156552.9560624345
2734,149861.9281734352
